,Marca,Modelo,Año,Combustible,CV,Cilindros,Transmisión,Tracción,Puertas,Mercado,Tamaño,Estilo,Consumo Carretera,Consumo Ciudad,Popularidad,Precio
359,0.0,1.0,2015,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,39.0,28.0,0.14505776636713735,26095.0
363,0.0,1.0,2015,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,25.0,0.14505776636713735,23845.0
364,0.0,1.0,2015,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,27.0,0.14505776636713735,25395.0
365,0.0,1.0,2015,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,39.0,28.0,0.14505776636713735,24895.0
366,0.0,1.0,2015,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,35.0,26.0,0.14505776636713735,25545.0
367,0.0,1.0,2015,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,30.0,0.14505776636713735,24295.0
369,0.0,1.0,2015,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,29.0,0.14505776636713735,20095.0
370,0.0,1.0,2015,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,30.0,0.14505776636713735,19995.0
371,0.0,1.0,2015,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,30.0,0.14505776636713735,21145.0
372,0.0,1.0,2015,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,29.0,0.14505776636713735,23245.0
374,0.0,1.0,2015,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,35.0,26.0,0.14505776636713735,24345.0
376,0.0,1.0,2015,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,29.0,0.14505776636713735,18945.0
377,0.0,1.0,2015,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,27.0,0.14505776636713735,26595.0
382,0.0,1.0,2016,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,27.0,0.14505776636713735,25495.0
383,0.0,1.0,2016,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,29.0,0.14505776636713735,20745.0
384,0.0,1.0,2016,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,30.0,0.14505776636713735,24295.0
386,0.0,1.0,2016,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,30.0,0.14505776636713735,21795.0
388,0.0,1.0,2016,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,27.0,0.14505776636713735,26495.0
389,0.0,1.0,2016,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,25.0,0.14505776636713735,24745.0
391,0.0,1.0,2016,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,30.0,0.14505776636713735,19595.0
392,0.0,1.0,2016,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,29.0,0.14505776636713735,23245.0
393,0.0,1.0,2016,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,40.0,29.0,0.14505776636713735,18545.0
394,0.0,1.0,2016,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,39.0,28.0,0.14505776636713735,25795.0
396,0.0,1.0,2016,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,35.0,26.0,0.14505776636713735,25445.0
397,0.0,1.0,2016,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,39.0,28.0,0.14505776636713735,24795.0
400,0.0,1.0,2017,1.0,184.0,4.0,1.0,1.0,4,1.0,1.0,1.0,34.0,25.0,0.14505776636713735,23145.0
401,0.0,1.0,2017,1.0,184.0,4.0,1.0,1.0,4,1.0,1.0,1.0,36.0,27.0,0.14505776636713735,24195.0
402,0.0,1.0,2017,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,28.0,0.14505776636713735,20145.0
403,0.0,1.0,2017,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,35.0,26.0,0.14505776636713735,24945.0
404,0.0,1.0,2017,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,33.0,25.0,0.14505776636713735,23895.0
405,0.0,1.0,2017,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,27.0,0.14505776636713735,19095.0
406,0.0,1.0,2017,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,35.0,26.0,0.14505776636713735,23445.0
408,0.0,1.0,2017,1.0,155.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,28.0,0.14505776636713735,22245.0
409,0.0,1.0,2017,1.0,184.0,4.0,1.0,1.0,4,1.0,0.0,1.0,33.0,25.0,0.14505776636713735,22395.0
411,0.0,1.0,2015,1.0,240.0,4.0,1.0,0.0,4,1.0,1.0,1.0,33.0,22.0,1.0,42300.0
412,0.0,1.0,2015,1.0,240.0,4.0,1.0,1.0,4,1.0,1.0,1.0,34.0,23.0,1.0,40300.0
415,0.0,1.0,2015,1.0,300.0,6.0,1.0,1.0,4,1.0,1.0,1.0,32.0,21.0,1.0,45800.0
416,0.0,1.0,2015,1.0,300.0,6.0,1.0,0.0,4,1.0,1.0,1.0,31.0,20.0,1.0,47800.0
417,0.0,1.0,2016,1.0,240.0,4.0,1.0,0.0,4,1.0,1.0,1.0,34.0,22.0,1.0,43650.0
418,0.0,1.0,2016,1.0,300.0,6.0,1.0,0.0,4,1.0,1.0,1.0,30.0,20.0,1.0,49950.0
419,0.0,1.0,2016,1.0,300.0,6.0,1.0,1.0,4,1.0,1.0,1.0,31.0,20.0,1.0,47950.0
420,0.0,1.0,2016,1.0,240.0,4.0,1.0,1.0,4,1.0,1.0,1.0,34.0,23.0,1.0,41650.0
421,0.0,1.0,2017,1.0,320.0,6.0,1.0,1.0,4,1.0,1.0,1.0,32.0,21.0,1.0,48300.0
422,0.0,1.0,2017,1.0,320.0,6.0,1.0,0.0,4,1.0,1.0,1.0,31.0,21.0,1.0,50300.0
423,0.0,1.0,2017,1.0,248.0,4.0,1.0,0.0,4,1.0,1.0,1.0,33.0,23.0,1.0,43950.0
424,0.0,1.0,2017,1.0,248.0,4.0,1.0,1.0,4,1.0,1.0,1.0,34.0,23.0,1.0,41950.0
425,0.0,1.0,2015,1.0,300.0,6.0,1.0,0.0,2,1.0,1.0,1.0,29.0,20.0,1.0,56900.0
426,0.0,1.0,2015,1.0,300.0,6.0,1.0,1.0,2,1.0,1.0,1.0,32.0,21.0,1.0,46250.0
427,0.0,1.0,2015,1.0,240.0,4.0,1.0,0.0,2,1.0,1.0,1.0,33.0,21.0,1.0,50750.0
428,0.0,1.0,2015,1.0,240.0,4.0,1.0,0.0,2,1.0,1.0,1.0,33.0,22.0,1.0,42750.0
429,0.0,1.0,2015,1.0,240.0,4.0,1.0,1.0,2,1.0,1.0,1.0,34.0,23.0,1.0,48750.0
430,0.0,1.0,2015,1.0,300.0,6.0,1.0,0.0,2,1.0,1.0,1.0,30.0,20.0,1.0,48250.0
433,0.0,1.0,2015,1.0,240.0,4.0,1.0,1.0,2,1.0,1.0,1.0,35.0,23.0,1.0,40750.0
434,0.0,1.0,2015,1.0,300.0,6.0,1.0,1.0,2,1.0,1.0,1.0,31.0,20.0,1.0,54900.0
437,0.0,1.0,2016,1.0,240.0,4.0,1.0,0.0,2,1.0,1.0,1.0,33.0,21.0,1.0,52000.0
438,0.0,1.0,2016,1.0,240.0,4.0,1.0,1.0,2,1.0,1.0,1.0,34.0,23.0,1.0,50000.0
439,0.0,1.0,2016,1.0,240.0,4.0,1.0,1.0,2,1.0,1.0,1.0,34.0,22.0,1.0,41850.0
440,0.0,1.0,2016,1.0,300.0,6.0,1.0,0.0,2,1.0,1.0,1.0,30.0,20.0,1.0,50150.0
441,0.0,1.0,2016,1.0,240.0,4.0,1.0,1.0,2,1.0,1.0,1.0,35.0,23.0,1.0,41850.0
442,0.0,1.0,2016,1.0,300.0,6.0,1.0,0.0,2,1.0,1.0,1.0,29.0,20.0,1.0,58950.0
443,0.0,1.0,2016,1.0,240.0,4.0,1.0,0.0,2,1.0,1.0,1.0,34.0,22.0,1.0,43850.0
444,0.0,1.0,2016,1.0,300.0,6.0,1.0,1.0,2,1.0,1.0,1.0,31.0,20.0,1.0,48150.0
445,0.0,1.0,2016,1.0,300.0,6.0,1.0,1.0,2,1.0,1.0,1.0,31.0,20.0,1.0,56950.0
446,0.0,1.0,2017,1.0,248.0,4.0,1.0,1.0,2,1.0,1.0,1.0,34.0,23.0,1.0,50300.0
447,0.0,1.0,2017,1.0,248.0,4.0,1.0,0.0,2,1.0,1.0,1.0,32.0,22.0,1.0,52300.0
448,0.0,1.0,2017,1.0,320.0,6.0,1.0,0.0,2,1.0,1.0,1.0,31.0,21.0,1.0,50500.0
449,0.0,1.0,2017,1.0,248.0,4.0,1.0,0.0,2,1.0,1.0,1.0,33.0,23.0,1.0,44150.0
450,0.0,1.0,2017,1.0,248.0,4.0,1.0,1.0,2,1.0,1.0,1.0,34.0,23.0,1.0,42150.0
451,0.0,1.0,2017,1.0,320.0,6.0,1.0,0.0,2,1.0,1.0,1.0,30.0,20.0,1.0,59300.0
452,0.0,1.0,2017,1.0,320.0,6.0,1.0,1.0,2,1.0,1.0,1.0,29.0,21.0,1.0,57300.0
453,0.0,1.0,2017,1.0,320.0,6.0,1.0,1.0,2,1.0,1.0,1.0,32.0,21.0,1.0,48500.0
474,0.0,1.0,2015,1.0,237.0,4.0,0.0,1.0,2,1.0,0.0,1.0,34.0,24.0,0.023620025673940954,63900.0
475,0.0,1.0,2015,1.0,237.0,4.0,0.0,1.0,2,1.0,0.0,1.0,34.0,24.0,0.023620025673940954,68400.0
476,0.0,1.0,2015,1.0,237.0,4.0,0.0,1.0,2,1.0,0.0,1.0,34.0,24.0,0.023620025673940954,53900.0
477,0.0,1.0,2016,1.0,237.0,4.0,0.0,1.0,2,1.0,0.0,1.0,34.0,24.0,0.023620025673940954,55900.0
478,0.0,1.0,2016,1.0,237.0,4.0,0.0,1.0,2,1.0,0.0,1.0,34.0,24.0,0.023620025673940954,65900.0
505,0.0,1.0,2015,1.0,300.0,6.0,1.0,1.0,4,1.0,1.0,1.0,28.0,19.0,1.0,60700.0
506,0.0,1.0,2015,1.0,445.0,8.0,1.0,0.0,4,1.0,1.0,1.0,24.0,16.0,1.0,71400.0
507,0.0,1.0,2015,1.0,300.0,6.0,1.0,0.0,4,1.0,1.0,1.0,26.0,18.0,1.0,63000.0
508,0.0,1.0,2015,1.0,445.0,8.0,1.0,1.0,4,1.0,1.0,1.0,25.0,16.0,1.0,69100.0
509,0.0,1.0,2016,1.0,300.0,6.0,1.0,0.0,4,1.0,1.0,1.0,26.0,18.0,1.0,63200.0
510,0.0,1.0,2016,1.0,445.0,8.0,1.0,0.0,4,1.0,1.0,1.0,24.0,16.0,1.0,72500.0
511,0.0,1.0,2016,1.0,300.0,6.0,1.0,1.0,4,1.0,1.0,1.0,28.0,19.0,1.0,60900.0
512,0.0,1.0,2017,1.0,300.0,6.0,1.0,0.0,4,1.0,1.0,1.0,26.0,18.0,1.0,63200.0
513,0.0,1.0,2017,1.0,300.0,6.0,1.0,1.0,4,1.0,1.0,1.0,27.0,19.0,1.0,60900.0
514,0.0,1.0,2017,1.0,445.0,8.0,1.0,0.0,4,1.0,1.0,1.0,24.0,15.0,1.0,72500.0
515,0.0,1.0,2015,1.0,443.0,8.0,1.0,0.0,4,1.0,1.0,1.0,25.0,16.0,1.0,67200.0
516,0.0,1.0,2015,1.0,302.0,6.0,1.0,0.0,4,1.0,1.0,1.0,29.0,20.0,1.0,57900.0
517,0.0,1.0,2015,0.0,255.0,6.0,1.0,1.0,4,1.0,1.0,1.0,38.0,26.0,1.0,57100.0
518,0.0,1.0,2015,1.0,241.0,4.0,1.0,0.0,4,1.0,1.0,1.0,33.0,22.0,1.0,52250.0
519,0.0,1.0,2015,0.0,255.0,6.0,1.0,0.0,4,1.0,1.0,1.0,37.0,26.0,1.0,59400.0
520,0.0,1.0,2015,1.0,443.0,8.0,1.0,1.0,4,1.0,1.0,1.0,25.0,17.0,1.0,64900.0
521,0.0,1.0,2015,1.0,241.0,4.0,1.0,1.0,4,1.0,1.0,1.0,34.0,23.0,1.0,49950.0
522,0.0,1.0,2015,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,31.0,20.0,1.0,55600.0
523,0.0,1.0,2016,0.0,255.0,6.0,1.0,1.0,4,1.0,1.0,1.0,38.0,26.0,1.0,57350.0
524,0.0,1.0,2016,1.0,302.0,6.0,1.0,0.0,4,1.0,1.0,1.0,29.0,20.0,1.0,58150.0
525,0.0,1.0,2016,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,31.0,20.0,1.0,55850.0
526,0.0,1.0,2016,1.0,240.0,4.0,1.0,0.0,4,1.0,1.0,1.0,34.0,22.0,1.0,52500.0
527,0.0,1.0,2016,1.0,240.0,4.0,1.0,1.0,4,1.0,1.0,1.0,34.0,23.0,1.0,50200.0
528,0.0,1.0,2016,1.0,443.0,8.0,1.0,0.0,4,1.0,1.0,1.0,25.0,16.0,1.0,68600.0
529,0.0,1.0,2016,1.0,443.0,8.0,1.0,1.0,4,1.0,1.0,1.0,25.0,17.0,1.0,66300.0
530,0.0,1.0,2016,0.0,255.0,6.0,1.0,0.0,4,1.0,1.0,1.0,37.0,26.0,1.0,59650.0
542,0.0,1.0,2015,1.0,160.0,4.0,1.0,1.0,2,1.0,0.0,1.0,34.0,28.0,0.20487804878048782,26595.0
543,0.0,1.0,2015,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,18700.0
544,0.0,1.0,2015,1.0,135.0,4.0,1.0,1.0,2,1.0,0.0,0.0,34.0,28.0,0.20487804878048782,19700.0
547,0.0,1.0,2015,1.0,160.0,4.0,1.0,1.0,2,1.0,0.0,0.0,34.0,28.0,0.20487804878048782,22495.0
548,0.0,1.0,2015,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,17495.0
550,0.0,1.0,2015,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,17700.0
551,0.0,1.0,2015,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,20400.0
552,0.0,1.0,2015,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,16845.0
553,0.0,1.0,2016,1.0,160.0,4.0,1.0,1.0,2,1.0,0.0,1.0,34.0,28.0,0.20487804878048782,26695.0
554,0.0,1.0,2016,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,21295.0
555,0.0,1.0,2016,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,20395.0
556,0.0,1.0,2016,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,17745.0
557,0.0,1.0,2016,1.0,160.0,4.0,1.0,1.0,2,1.0,0.0,0.0,34.0,28.0,0.20487804878048782,22575.0
559,0.0,1.0,2016,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,16995.0
561,0.0,1.0,2016,1.0,135.0,4.0,1.0,1.0,2,1.0,0.0,0.0,34.0,28.0,0.20487804878048782,19700.0
562,0.0,1.0,2016,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,40.0,31.0,0.20487804878048782,17900.0
564,0.0,1.0,2017,1.0,160.0,4.0,1.0,1.0,2,1.0,0.0,0.0,33.0,28.0,0.20487804878048782,19995.0
565,0.0,1.0,2017,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,33.0,27.0,0.20487804878048782,19390.0
568,0.0,1.0,2017,1.0,160.0,4.0,1.0,1.0,2,1.0,0.0,1.0,33.0,28.0,0.20487804878048782,21490.0
569,0.0,1.0,2017,1.0,101.0,4.0,1.0,1.0,2,1.0,0.0,0.0,33.0,27.0,0.20487804878048782,15990.0
583,0.0,1.0,2016,1.0,180.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,21.0,0.20487804878048782,24635.0
584,0.0,1.0,2016,1.0,180.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,22.0,0.20487804878048782,25135.0
585,0.0,1.0,2016,1.0,180.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,21.0,0.20487804878048782,29235.0
586,0.0,1.0,2016,1.0,180.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,22.0,0.20487804878048782,23335.0
587,0.0,1.0,2016,1.0,180.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,22.0,0.20487804878048782,22735.0
588,0.0,1.0,2016,1.0,180.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,21.0,0.20487804878048782,27035.0
589,0.0,1.0,2016,1.0,160.0,4.0,1.0,1.0,4,0.0,0.0,1.0,34.0,25.0,0.20487804878048782,20000.0
590,0.0,1.0,2016,1.0,180.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,22.0,0.20487804878048782,27335.0
591,0.0,1.0,2016,1.0,180.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,21.0,0.20487804878048782,25235.0
592,0.0,1.0,2017,1.0,180.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,21.0,0.20487804878048782,27035.0
593,0.0,1.0,2017,1.0,180.0,4.0,1.0,1.0,4,0.0,0.0,1.0,30.0,22.0,0.20487804878048782,25135.0
594,0.0,1.0,2017,1.0,180.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,21.0,0.20487804878048782,25235.0
595,0.0,1.0,2017,1.0,180.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,21.0,0.20487804878048782,23890.0
596,0.0,1.0,2017,1.0,180.0,4.0,1.0,1.0,4,0.0,0.0,1.0,30.0,22.0,0.20487804878048782,23335.0
597,0.0,1.0,2017,1.0,160.0,4.0,1.0,1.0,4,0.0,0.0,1.0,33.0,25.0,0.20487804878048782,19995.0
635,0.0,1.0,2015,1.0,315.0,6.0,1.0,0.0,4,1.0,1.0,1.0,29.0,20.0,1.0,81300.0
636,0.0,1.0,2015,1.0,315.0,6.0,1.0,1.0,4,1.0,1.0,1.0,31.0,20.0,1.0,78300.0
639,0.0,1.0,2016,1.0,315.0,6.0,1.0,0.0,4,1.0,1.0,1.0,29.0,20.0,1.0,82500.0
641,0.0,1.0,2016,1.0,315.0,6.0,1.0,1.0,4,1.0,1.0,1.0,31.0,20.0,1.0,79500.0
643,0.0,1.0,2017,1.0,315.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,19.0,1.0,82800.0
645,0.0,1.0,2017,1.0,315.0,6.0,1.0,1.0,4,1.0,1.0,1.0,29.0,20.0,1.0,79800.0
648,0.0,1.0,2015,1.0,315.0,6.0,1.0,0.0,2,1.0,1.0,1.0,29.0,20.0,1.0,79100.0
649,0.0,1.0,2015,1.0,315.0,6.0,1.0,1.0,2,1.0,1.0,1.0,32.0,21.0,1.0,76100.0
651,0.0,1.0,2015,1.0,315.0,6.0,1.0,1.0,2,1.0,1.0,1.0,31.0,20.0,1.0,83600.0
655,0.0,1.0,2016,1.0,315.0,6.0,1.0,1.0,2,1.0,1.0,1.0,31.0,20.0,1.0,77300.0
658,0.0,1.0,2016,1.0,315.0,6.0,1.0,0.0,2,1.0,1.0,1.0,29.0,20.0,1.0,80300.0
663,0.0,1.0,2017,1.0,315.0,6.0,1.0,1.0,2,1.0,1.0,1.0,30.0,21.0,1.0,77600.0
665,0.0,1.0,2017,1.0,315.0,6.0,1.0,0.0,2,1.0,1.0,1.0,28.0,19.0,1.0,80600.0
721,0.0,1.0,2015,1.0,315.0,6.0,1.0,1.0,4,1.0,1.0,1.0,29.0,19.0,1.0,78000.0
724,0.0,1.0,2015,1.0,315.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,19.0,1.0,81000.0
725,0.0,1.0,2015,1.0,315.0,6.0,1.0,1.0,4,1.0,1.0,1.0,29.0,19.0,1.0,74000.0
728,0.0,1.0,2015,0.0,255.0,6.0,1.0,0.0,4,1.0,1.0,1.0,31.0,23.0,1.0,82500.0
730,0.0,1.0,2016,1.0,320.0,6.0,1.0,1.0,4,1.0,1.0,1.0,29.0,21.0,1.0,81300.0
735,0.0,1.0,2017,1.0,320.0,6.0,1.0,1.0,4,1.0,1.0,1.0,29.0,21.0,1.0,81500.0
736,0.0,1.0,2017,1.0,300.0,4.0,1.0,1.0,2,1.0,0.0,1.0,28.0,21.0,0.43491655969191273,53900.0
737,0.0,1.0,2017,1.0,350.0,4.0,1.0,1.0,2,1.0,0.0,1.0,26.0,20.0,0.43491655969191273,66300.0
798,0.0,1.0,2017,1.0,205.0,4.0,1.0,1.0,2,1.0,0.0,1.0,28.0,21.0,0.51604621309371,26255.0
799,0.0,1.0,2017,1.0,200.0,4.0,1.0,1.0,2,1.0,0.0,1.0,32.0,24.0,0.51604621309371,26975.0
800,0.0,1.0,2005,1.0,227.0,4.0,1.0,0.0,4,1.0,0.0,1.0,24.0,17.0,0.09114249037227215,26950.0
801,0.0,1.0,2005,1.0,165.0,4.0,1.0,0.0,4,1.0,0.0,1.0,27.0,20.0,0.09114249037227215,22990.0
802,0.0,1.0,2006,1.0,230.0,4.0,1.0,0.0,4,1.0,0.0,1.0,25.0,18.0,0.09114249037227215,26950.0
803,0.0,1.0,2006,1.0,173.0,4.0,1.0,0.0,4,1.0,0.0,1.0,26.0,19.0,0.09114249037227215,22990.0
804,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,4,1.0,1.0,1.0,33.0,20.0,0.09114249037227215,28900.0
805,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,2,1.0,0.0,1.0,33.0,20.0,0.09114249037227215,44080.0
806,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,2,1.0,0.0,1.0,33.0,20.0,0.09114249037227215,46080.0
807,0.0,1.0,2012,1.0,220.0,4.0,1.0,0.0,4,1.0,1.0,1.0,30.0,20.0,0.09114249037227215,37115.0
808,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,2,1.0,0.0,1.0,33.0,20.0,0.09114249037227215,39490.0
809,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,4,1.0,1.0,1.0,33.0,20.0,0.09114249037227215,34340.0
810,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,2,1.0,0.0,1.0,28.0,18.0,0.09114249037227215,44080.0
811,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,2,1.0,0.0,1.0,28.0,18.0,0.09114249037227215,40840.0
812,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,4,1.0,0.0,1.0,28.0,18.0,0.09114249037227215,31180.0
813,0.0,1.0,2012,1.0,220.0,4.0,1.0,0.0,4,1.0,1.0,1.0,30.0,20.0,0.09114249037227215,32395.0
814,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,4,1.0,1.0,1.0,29.0,19.0,0.09114249037227215,34340.0
815,0.0,1.0,2012,1.0,220.0,4.0,1.0,0.0,4,1.0,0.0,1.0,29.0,18.0,0.09114249037227215,34975.0
816,0.0,1.0,2012,1.0,220.0,4.0,1.0,0.0,4,1.0,1.0,1.0,29.0,18.0,0.09114249037227215,37115.0
817,0.0,1.0,2012,1.0,220.0,4.0,1.0,0.0,4,1.0,0.0,1.0,30.0,20.0,0.09114249037227215,34975.0
818,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,4,1.0,1.0,1.0,29.0,19.0,0.09114249037227215,30250.0
819,0.0,1.0,2012,1.0,220.0,4.0,1.0,0.0,4,1.0,1.0,1.0,29.0,18.0,0.09114249037227215,32395.0
820,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,4,1.0,0.0,1.0,33.0,20.0,0.09114249037227215,29830.0
821,0.0,1.0,2012,1.0,220.0,4.0,1.0,1.0,2,1.0,0.0,1.0,28.0,18.0,0.09114249037227215,46080.0
822,0.0,1.0,2009,1.0,210.0,4.0,1.0,0.0,4,1.0,0.0,1.0,27.0,17.0,0.09114249037227215,37810.0
823,0.0,1.0,2009,1.0,280.0,6.0,1.0,1.0,2,1.0,0.0,1.0,24.0,15.0,0.09114249037227215,51330.0
824,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,4,1.0,0.0,1.0,27.0,19.0,0.09114249037227215,38305.0
825,0.0,1.0,2009,1.0,280.0,6.0,1.0,0.0,4,1.0,0.0,1.0,24.0,15.0,0.09114249037227215,44885.0
826,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,4,1.0,1.0,1.0,29.0,19.0,0.09114249037227215,30360.0
827,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,2,1.0,0.0,1.0,27.0,19.0,0.09114249037227215,42130.0
828,0.0,1.0,2009,1.0,280.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,15.0,0.09114249037227215,43605.0
829,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,4,1.0,0.0,1.0,29.0,19.0,0.09114249037227215,31790.0
830,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,4,1.0,0.0,1.0,27.0,19.0,0.09114249037227215,35315.0
831,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,4,1.0,1.0,1.0,28.0,19.0,0.09114249037227215,37140.0
832,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,4,1.0,1.0,1.0,28.0,19.0,0.09114249037227215,34150.0
833,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,2,1.0,0.0,1.0,27.0,19.0,0.09114249037227215,44455.0
834,0.0,1.0,2009,1.0,210.0,4.0,1.0,0.0,4,1.0,1.0,1.0,27.0,17.0,0.09114249037227215,36395.0
835,0.0,1.0,2009,1.0,210.0,4.0,1.0,1.0,2,1.0,0.0,1.0,27.0,19.0,0.09114249037227215,47345.0
836,0.0,1.0,2010,1.0,207.0,4.0,1.0,0.0,4,1.0,1.0,1.0,27.0,17.0,0.09114249037227215,32395.0
837,0.0,1.0,2010,1.0,207.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,21.0,0.09114249037227215,28900.0
838,0.0,1.0,2010,1.0,207.0,4.0,1.0,1.0,4,1.0,0.0,1.0,31.0,21.0,0.09114249037227215,30330.0
839,0.0,1.0,2010,1.0,207.0,4.0,1.0,1.0,2,1.0,0.0,1.0,29.0,20.0,0.09114249037227215,39990.0
840,0.0,1.0,2010,1.0,207.0,4.0,1.0,0.0,4,1.0,1.0,1.0,27.0,17.0,0.09114249037227215,38115.0
841,0.0,1.0,2010,1.0,207.0,4.0,1.0,1.0,2,1.0,0.0,1.0,27.0,19.0,0.09114249037227215,45080.0
842,0.0,1.0,2010,1.0,207.0,4.0,1.0,1.0,4,1.0,1.0,1.0,28.0,19.0,0.09114249037227215,35340.0
843,0.0,1.0,2010,1.0,207.0,4.0,1.0,0.0,4,1.0,0.0,1.0,27.0,17.0,0.09114249037227215,36975.0
844,0.0,1.0,2010,1.0,207.0,4.0,1.0,1.0,4,1.0,0.0,1.0,27.0,19.0,0.09114249037227215,37020.0
845,0.0,1.0,2011,1.0,210.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,21.0,0.09114249037227215,28900.0
846,0.0,1.0,2011,1.0,210.0,4.0,1.0,0.0,4,1.0,1.0,1.0,27.0,17.0,0.09114249037227215,38115.0
